L,M,P,kUn,kLn,kU,kL,RF,KF,Trip,TripL,Align,Sim,Node,nPH85,MAST,pathdist,pathdistw,BHV,KC,KCw
0.0009226857,0.0004724289,0.7252217484,0.7362093189,0.4781143868,0.3993228681,0.6199338267,15.92,3356.5746253127,0.4138529412,908.7253469068,6.1157100955,0.6127469724,1.2156625313,0.5873333333,6.54,22.8735345936,27311.8383514257,2977.2122225835,19.1807807257,14158.1561655063
0.0009639637,1.5012487063E-05,0.1779330714,0.7596876736,0.1458313445,0.0636865469,0.1426858407,24.16,3432.1624803378,0.5433382353,1221.0841989745,6.1327742258,0.6077342341,1.2320908351,0.8686666667,9.27,30.2020083363,30953.7926434457,3177.793237073,22.3471385643,13387.6559102992
0.0010058103,0.2607844189,0.1750483233,0.7712782565,0.0247200774,0.0332767668,8.96882244371E-15,27.48,3205.2189060652,0.6735735294,1348.8598805641,6.3403448219,0.6940554092,1.2464196002,0.982,10.72,34.8175509573,28740.7778826459,3075.8324788387,26.11738962,12220.2187133686
0.0010133633,0.000002742,0.5034247779,0.7145502782,0.3445301309,0.2611123453,0.4910201913,18.3,3384.6285032775,0.4597058824,937.7957884474,6.1566763237,0.6427894614,1.2427022854,0.6686666667,7.63,24.963924625,27185.4184709588,3050.0866050067,20.1628184325,14059.6774252002
0.0010604873,6.56608677789E-06,0.3738735335,0.7095030981,0.2604033226,0.1872331234,0.3757196739,20.64,2838.8274562276,0.4845882353,962.318727411,6.2036400821,0.6197666361,1.2586720319,0.752,8.17,26.7551612218,25005.1863755228,2751.7350845896,20.736151784,11104.7954046594
0.0010823031,1.08434653714E-06,0.2685182344,0.7329473215,0.186342445,0.127632238,0.2665096839,22.66,2917.0195911046,0.5116911765,994.3991569934,6.3761590632,0.6040894033,1.2698910034,0.8186666667,8.73,28.8959042542,25044.8476263345,2775.2779437866,21.5965501671,11431.0043514832
0.00110168,0.0002103002,0.4192236575,0.7119204489,0.2420364348,0.1727742517,0.3250377555,21.56,2931.0666420114,0.511,987.9039674396,6.3045477578,0.6263001955,1.2503908315,0.7806666667,8.7,27.8286902496,24764.9181702952,2763.9552780655,21.4255403152,11449.5156239691
0.0011364362,6.26085962147E-06,0.0539121189,0.7859768378,0.112033735,0.0200144324,0.0447297373,25.2,3118.6544375579,0.5464411765,1134.6814471171,6.1876472971,0.5931248569,1.271820472,0.906,9.59,30.9266577489,27556.7159231525,2951.9731906562,22.2763906266,11823.8895029952
0.001184236,1.34534506364E-05,0.5397870697,0.7210110834,0.3848727501,0.2840770279,0.5245805467,17.52,2395.4963723607,0.4341470588,769.6441006629,6.0779340659,0.5612809829,1.2438434465,0.64,7.27,24.3012949546,19801.1286986658,2305.6552345217,19.6502105457,9267.0053169407
0.0012294448,0.0582683428,0.2104148145,0.7539165968,0.0353381456,0.0354008005,0.0058283028,27.42,2875.3617347073,0.6630147059,1168.1056005783,6.5257359307,0.6895659365,1.2505976611,0.9806666667,10.74,34.4868222608,24055.7534256585,2778.8479380098,25.2289641488,10713.6048199928
0.0012514397,0.0005731114,0.3490812665,0.7165002187,0.2259692982,0.1424320531,0.2857369778,22.46,2553.7005899015,0.5330441177,928.6783944022,6.2445536131,0.6105671518,1.2361182278,0.8113333333,8.86,28.7831180978,21350.5621002808,2523.8029266968,22.1124045089,9646.8781512522
0.0012993238,9.70695717767E-05,0.6740296598,0.727895496,0.4661522386,0.3707694003,0.6093371357,15.76,2320.4754528594,0.4072058824,689.6066439095,6.0277441447,0.5651266372,1.2229999835,0.5846666667,6.69,22.569299565,18192.8939813975,2213.556969238,18.6969887963,9272.6886203674
0.0013244343,2.22584029711E-07,0.2519666801,0.7431323787,0.1901959417,0.1015835406,0.2350998989,22.7,2499.3450180244,0.4735588235,811.2711395079,6.1661412476,0.5705613124,1.2599801238,0.816,8.71,28.3183839018,20563.3087526928,2473.0396251227,20.7280129871,9342.7584665385
0.0013624914,0.1488493992,0.5195913863,0.7109059787,0.0205258428,0.0857512201,0.0037235526,27.64,2565.0106728166,0.6672205882,1082.467649351,6.3436944722,0.7370805155,1.2576851655,0.988,10.75,34.9958799046,21185.3897588833,2516.0173858983,25.8277182374,9618.6794813247
